site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu _latitude(deg) _longitude(deg) __height(m)
HAKA 15AUG23 2015.6413 57257 1859 0   93.6    459  0.252480   2504056  0.804723  1832  0.671973  0.0000 0.001606 0.001710 0.007128  0.016914 -0.160255 -0.000974  22.6344569423 -266.3955324122  1832.67197
HAKA 15AUG24 2015.6441 57258 1859 1   93.6    459  0.247533   2504056  0.803373  1832  0.677944  0.0000 0.001559 0.001685 0.006981 -0.004270 -0.180254 -0.047703  22.6344569301 -266.3955324603  1832.67794
HAKA 15AUG25 2015.6468 57259 1859 2   93.6    459  0.249422   2504056  0.803725  1832  0.699918  0.0000 0.001578 0.001707 0.007267  0.000874 -0.194681 -0.041135  22.6344569332 -266.3955324419  1832.69992
HAKA 15AUG26 2015.6496 57260 1859 3   93.6    459  0.253041   2504056  0.801981  1832  0.700968  0.0000 0.001567 0.001708 0.007022 -0.024245 -0.175359 -0.024341  22.6344569175 -266.3955324067  1832.70097
HAKA 15AUG27 2015.6523 57261 1859 4   93.6    459  0.252353   2504056  0.804267  1832  0.698530  0.0000 0.001587 0.001656 0.007025 -0.010216 -0.192102 -0.024762  22.6344569381 -266.3955324134  1832.69853
HAKA 15AUG28 2015.6550 57262 1859 5   93.6    459  0.253006   2504056  0.804193  1832  0.686515  0.0000 0.001565 0.001678 0.006971  0.009137 -0.191506 -0.047366  22.6344569375 -266.3955324071  1832.68652
HAKA 15AUG29 2015.6578 57263 1859 6   93.6    459  0.252017   2504056  0.802606  1832  0.689294  0.0000 0.001548 0.001687 0.006889 -0.009902 -0.144659 -0.025512  22.6344569231 -266.3955324167  1832.68929
HAKA 15AUG30 2015.6605 57264 1860 0   93.6    459  0.255277   2504056  0.803265  1832  0.684775  0.0000 0.001572 0.001716 0.006996 -0.018912 -0.159603 -0.018282  22.6344569291 -266.3955323850  1832.68478
HAKA 15AUG31 2015.6632 57265 1860 1   93.6    459  0.252450   2504056  0.803119  1832  0.690490  0.0000 0.001583 0.001688 0.007167  0.021154 -0.210382 -0.070031  22.6344569278 -266.3955324125  1832.69049
HAKA 15SEP01 2015.6660 57266 1860 2   93.6    459  0.251092   2504056  0.801613  1832  0.684542  0.0000 0.001587 0.001685 0.007035  0.001071 -0.204278 -0.056156  22.6344569142 -266.3955324257  1832.68454
HAKA 15SEP02 2015.6687 57267 1860 3   93.6    459  0.253866   2504056  0.803750  1832  0.684231  0.0000 0.001629 0.001743 0.007043  0.038583 -0.180500 -0.045651  22.6344569335 -266.3955323987  1832.68423
HAKA 15SEP04 2015.6742 57269 1860 5   93.6    459  0.251035   2504056  0.802727  1832  0.686593  0.0000 0.001582 0.001656 0.006499  0.013710 -0.091241 -0.000267  22.6344569242 -266.3955324262  1832.68659
HAKA 15SEP05 2015.6769 57270 1860 6   93.6    459  0.249011   2504056  0.805370  1832  0.688958  0.0000 0.001604 0.001701 0.006469  0.022935 -0.061251 -0.023556  22.6344569481 -266.3955324459  1832.68896
HAKA 15SEP06 2015.6797 57271 1861 0   93.6    459  0.252366   2504056  0.807453  1832  0.689613  0.0000 0.001579 0.001701 0.006485  0.021848 -0.098453 -0.034592  22.6344569669 -266.3955324133  1832.68961
HAKA 15SEP07 2015.6824 57272 1861 1   93.6    459  0.255135   2504056  0.807594  1832  0.687214  0.0000 0.001679 0.001727 0.006699  0.033860 -0.118087 -0.023646  22.6344569682 -266.3955323864  1832.68721
HAKA 15SEP08 2015.6851 57273 1861 2   93.6    459  0.249869   2504056  0.807278  1832  0.685911  0.0000 0.001666 0.001726 0.006695  0.044443 -0.108150 -0.049922  22.6344569653 -266.3955324376  1832.68591
HAKA 15SEP19 2015.7153 57284 1862 6   93.6    459  0.252390   2504056  0.805169  1832  0.679702  0.0000 0.001684 0.001805 0.006511  0.086998 -0.110716 -0.016053  22.6344569463 -266.3955324131  1832.67970
HAKA 15SEP20 2015.7180 57285 1863 0   93.6    459  0.252196   2504056  0.805560  1832  0.691043  0.0000 0.001663 0.001815 0.006736  0.083594 -0.191700 -0.026912  22.6344569498 -266.3955324149  1832.69104
HAKA 15SEP21 2015.7207 57286 1863 1   93.6    459  0.250384   2504056  0.807843  1832  0.699872  0.0000 0.001699 0.001829 0.006750  0.098008 -0.171465 -0.037181  22.6344569704 -266.3955324326  1832.69987
HAKA 15SEP22 2015.7235 57287 1863 2   93.6    459  0.248499   2504056  0.810298  1832  0.687215  0.0000 0.001714 0.001896 0.006887  0.037919 -0.147748 -0.018950  22.6344569926 -266.3955324509  1832.68722
HAKA 15SEP23 2015.7262 57288 1863 3   93.6    459  0.251528   2504056  0.806657  1832  0.684839  0.0000 0.001669 0.001848 0.006741  0.100416 -0.175839 -0.058011  22.6344569597 -266.3955324214  1832.68484
HAKA 15SEP24 2015.7290 57289 1863 4   93.6    459  0.251909   2504056  0.810460  1832  0.691693  0.0000 0.001755 0.001835 0.006751  0.111835 -0.201128 -0.071006  22.6344569941 -266.3955324177  1832.69169
HAKA 15SEP25 2015.7317 57290 1863 5   93.6    459  0.253463   2504056  0.808564  1832  0.690106  0.0000 0.001690 0.001844 0.006723  0.127027 -0.187415 -0.074884  22.6344569769 -266.3955324026  1832.69011
HAKA 15SEP26 2015.7344 57291 1863 6   93.6    459  0.253212   2504056  0.808778  1832  0.690801  0.0000 0.001618 0.001896 0.006652  0.107688 -0.132418 -0.009787  22.6344569789 -266.3955324051  1832.69080
HAKA 15SEP27 2015.7372 57292 1864 0   93.6    459  0.254638   2504056  0.806718  1832  0.684875  0.0000 0.001564 0.001874 0.006542  0.097750 -0.164649  0.047358  22.6344569603 -266.3955323912  1832.68487
HAKA 15SEP28 2015.7399 57293 1864 1   93.6    459  0.255139   2504056  0.808243  1832  0.688077  0.0000 0.001596 0.001812 0.006502  0.054397 -0.114972  0.017407  22.6344569740 -266.3955323863  1832.68808
HAKA 15SEP29 2015.7426 57294 1864 2   93.6    459  0.250264   2504056  0.805022  1832  0.676664  0.0000 0.001542 0.001780 0.006370  0.039365 -0.085059 -0.003244  22.6344569450 -266.3955324337  1832.67666
HAKA 15SEP30 2015.7454 57295 1864 3   93.6    459  0.248176   2504056  0.805391  1832  0.681404  0.0000 0.001725 0.001987 0.006810  0.132544 -0.153347  0.032496  22.6344569483 -266.3955324540  1832.68140
HAKA 15OCT01 2015.7481 57296 1864 4   93.6    459  0.254230   2504056  0.808979  1832  0.695850  0.0000 0.001713 0.002050 0.007130  0.091837 -0.209676  0.001728  22.6344569807 -266.3955323952  1832.69585
HAKA 15OCT02 2015.7509 57297 1864 5   93.6    459  0.250662   2504056  0.806636  1832  0.684037  0.0000 0.001651 0.001811 0.006505  0.026040 -0.122397 -0.047985  22.6344569595 -266.3955324299  1832.68404
HAKA 15OCT30 2015.8275 57325 1868 5   93.6    459  0.255407   2504056  0.805633  1832  0.679841  0.0000 0.001711 0.001975 0.007050  0.076704 -0.069478  0.117948  22.6344569505 -266.3955323837  1832.67984
HAKA 15NOV01 2015.8330 57327 1869 0   93.6    459  0.254061   2504056  0.804885  1832  0.682840  0.0000 0.001611 0.001909 0.006690  0.015585 -0.114122  0.080857  22.6344569437 -266.3955323968  1832.68284
HAKA 15NOV02 2015.8357 57328 1869 1   93.6    459  0.259398   2504056  0.806250  1832  0.682108  0.0000 0.001591 0.001878 0.006459  0.050374 -0.082382  0.080279  22.6344569560 -266.3955323449  1832.68211
HAKA 15NOV03 2015.8385 57329 1869 2   93.6    459  0.255625   2504056  0.811587  1832  0.695530  0.0000 0.001639 0.001914 0.006851  0.057654 -0.148019  0.103587  22.6344570042 -266.3955323816  1832.69553
HAKA 15NOV04 2015.8412 57330 1869 3   93.6    459  0.257045   2504056  0.803485  1832  0.688174  0.0000 0.001588 0.001887 0.006645  0.026140 -0.053129  0.113706  22.6344569311 -266.3955323678  1832.68817
HAKA 15NOV05 2015.8439 57331 1869 4   93.6    459  0.255674   2504056  0.808896  1832  0.692789  0.0000 0.001574 0.001878 0.006516  0.013314 -0.114907  0.093085  22.6344569799 -266.3955323811  1832.69279
HAKA 15NOV06 2015.8467 57332 1869 5   93.6    459  0.253337   2504056  0.808606  1832  0.697680  0.0000 0.001417 0.001796 0.006066 -0.039125 -0.093078  0.083192  22.6344569773 -266.3955324038  1832.69768
HAKA 15NOV07 2015.8494 57333 1869 6   93.6    459  0.255065   2504056  0.809751  1832  0.687848  0.0000 0.001583 0.001864 0.006687  0.014149 -0.120750  0.058915  22.6344569877 -266.3955323870  1832.68785
HAKA 15NOV13 2015.8658 57339 1870 5   93.6    459  0.255733   2504056  0.808074  1832  0.690807  0.0000 0.001689 0.001976 0.007073  0.045641 -0.089246  0.091407  22.6344569725 -266.3955323805  1832.69081
HAKA 15NOV14 2015.8686 57340 1870 6   93.6    459  0.260238   2504056  0.811891  1832  0.694457  0.0000 0.001729 0.002078 0.007398  0.052647 -0.084558  0.088109  22.6344570070 -266.3955323367  1832.69446
HAKA 15NOV15 2015.8713 57341 1871 0   93.6    459  0.257218   2504056  0.812323  1832  0.693675  0.0000 0.001802 0.002284 0.007742  0.159712 -0.017213  0.175151  22.6344570109 -266.3955323661  1832.69368
HAKA 15NOV17 2015.8768 57343 1871 2   93.6    459  0.257423   2504056  0.810679  1832  0.693484  0.0000 0.001577 0.002047 0.007177  0.030239 -0.094309  0.119904  22.6344569960 -266.3955323641  1832.69348
HAKA 16JAN01 2016.0000 57388 1877 5   93.6    459  0.264175   2504056  0.805595  1832  0.691114  0.0000 0.001647 0.002165 0.007360 -0.257385 -0.251510  0.246581  22.6344569501 -266.3955322984  1832.69111
HAKA 16JAN02 2016.0027 57389 1877 6   93.6    459  0.263015   2504056  0.805706  1832  0.695363  0.0000 0.001607 0.002080 0.007310 -0.237639 -0.192195  0.215212  22.6344569511 -266.3955323097  1832.69536
HAKA 16JAN03 2016.0055 57390 1878 0   93.6    459  0.263850   2504056  0.809170  1832  0.693781  0.0000 0.001670 0.002119 0.007473 -0.262024 -0.252708  0.244739  22.6344569824 -266.3955323016  1832.69378
HAKA 16JAN04 2016.0082 57391 1878 1   93.6    459  0.264017   2504056  0.809513  1832  0.689951  0.0000 0.001643 0.002068 0.007734 -0.176554 -0.263028  0.176347  22.6344569855 -266.3955322999  1832.68995
HAKA 16JAN05 2016.0110 57392 1878 2   93.6    459  0.266072   2504056  0.809321  1832  0.694126  0.0000 0.001659 0.002115 0.007595 -0.255117 -0.246375  0.251973  22.6344569838 -266.3955322800  1832.69413
HAKA 16JAN06 2016.0137 57393 1878 3   93.6    459  0.264023   2504056  0.809926  1832  0.688761  0.0000 0.001616 0.002005 0.007361 -0.237953 -0.228524  0.207823  22.6344569892 -266.3955322999  1832.68876
HAKA 16JAN07 2016.0164 57394 1878 4   93.6    459  0.265617   2504056  0.811344  1832  0.689364  0.0000 0.001576 0.001975 0.007446 -0.213572 -0.232872  0.195067  22.6344570020 -266.3955322844  1832.68936
HAKA 16JAN08 2016.0192 57395 1878 5   93.6    459  0.263853   2504056  0.812543  1832  0.691076  0.0000 0.001571 0.001944 0.007247 -0.228116 -0.195092  0.198874  22.6344570129 -266.3955323015  1832.69108
HAKA 16JAN09 2016.0219 57396 1878 6   93.6    459  0.266309   2504056  0.814484  1832  0.691774  0.0000 0.001715 0.002111 0.007780 -0.303822 -0.190619  0.152706  22.6344570304 -266.3955322776  1832.69177
HAKA 16JAN10 2016.0246 57397 1879 0   93.6    459  0.262621   2504056  0.812267  1832  0.684724  0.0000 0.001614 0.001977 0.007667 -0.191077 -0.230516  0.176734  22.6344570104 -266.3955323135  1832.68472
HAKA 16JAN11 2016.0274 57398 1879 1   93.6    459  0.265509   2504056  0.811772  1832  0.683486  0.0000 0.001699 0.002162 0.008056 -0.236389 -0.159991  0.127392  22.6344570059 -266.3955322854  1832.68349
HAKA 16JAN13 2016.0329 57400 1879 3   93.6    459  0.274181   2504056  0.815681  1832  0.749122  0.0000 0.001839 0.002192 0.008046 -0.242010 -0.207039  0.190962  22.6344570412 -266.3955322011  1832.74912
HAKA 16JAN14 2016.0356 57401 1879 4   93.6    459  0.266179   2504056  0.809547  1832  0.698530  0.0000 0.001541 0.001917 0.007411 -0.177382 -0.202937  0.170172  22.6344569858 -266.3955322789  1832.69853
HAKA 16JAN15 2016.0383 57402 1879 5   93.6    459  0.265831   2504056  0.811316  1832  0.701743  0.0000 0.001752 0.002183 0.008179 -0.332218 -0.084872  0.107222  22.6344570018 -266.3955322823  1832.70174
HAKA 16JAN17 2016.0438 57404 1880 0   93.6    459  0.263329   2504056  0.813788  1832  0.705628  0.0000 0.001569 0.001942 0.007737 -0.159878 -0.239008  0.154415  22.6344570241 -266.3955323066  1832.70563
HAKA 16JAN18 2016.0465 57405 1880 1   93.6    459  0.266693   2504056  0.810966  1832  0.703895  0.0000 0.001608 0.001987 0.007753 -0.174925 -0.187232  0.071246  22.6344569986 -266.3955322739  1832.70390
HAKA 16JAN20 2016.0520 57407 1880 3   93.6    459  0.266748   2504056  0.815847  1832  0.704728  0.0000 0.001561 0.001823 0.007578 -0.047363 -0.103312  0.068827  22.6344570427 -266.3955322734  1832.70473
HAKA 16JAN21 2016.0548 57408 1880 4   93.6    459  0.264922   2504056  0.817544  1832  0.680197  0.0000 0.001594 0.001995 0.007954 -0.043846 -0.243272  0.044520  22.6344570580 -266.3955322911  1832.68020
HAKA 16JAN27 2016.0712 57414 1881 3   93.6    459  0.261754   2504056  0.814913  1832  0.700678  0.0000 0.001507 0.001837 0.007618  0.019906 -0.234684 -0.021177  22.6344570343 -266.3955323220  1832.70068
HAKA 16JAN30 2016.0794 57417 1881 6   93.6    459  0.268186   2504056  0.810839  1832  0.696568  0.0000 0.001519 0.001810 0.007626  0.030564 -0.237165 -0.081001  22.6344569975 -266.3955322594  1832.69657
HAKA 16FEB08 2016.1040 57426 1883 1   93.6    459  0.262097   2504056  0.815953  1832  0.705541  0.0000 0.001441 0.001783 0.006966  0.042817 -0.141968 -0.011007  22.6344570437 -266.3955323186  1832.70554
HAKA 16FEB26 2016.1533 57444 1885 5   93.6    459  0.262455   2504056  0.814619  1832  0.688750  0.0000 0.001593 0.002344 0.008565  0.068353 -0.141484  0.028615  22.6344570316 -266.3955323151  1832.68875
HAKA 16FEB27 2016.1561 57445 1885 6   93.6    459  0.268001   2504056  0.811423  1832  0.676291  0.0000 0.001432 0.001949 0.007826  0.073976 -0.161252 -0.099290  22.6344570028 -266.3955322612  1832.67629
HAKA 16MAR02 2016.1670 57449 1886 3   93.6    459  0.267439   2504056  0.812628  1832  0.697277  0.0000 0.001370 0.001807 0.007309  0.010781 -0.134525 -0.042599  22.6344570136 -266.3955322667  1832.69728
HAKA 16MAR06 2016.1780 57453 1887 0   93.6    459  0.265180   2504056  0.813412  1832  0.687925  0.0000 0.001440 0.002009 0.008040  0.077128 -0.214140 -0.123636  22.6344570207 -266.3955322886  1832.68793
HAKA 16MAR12 2016.1944 57459 1887 6   93.6    459  0.265125   2504056  0.816065  1832  0.694222  0.0000 0.001508 0.001945 0.008384  0.082630 -0.272477 -0.205128  22.6344570447 -266.3955322892  1832.69422
HAKA 16MAR16 2016.2053 57463 1888 3   93.6    459  0.266038   2504056  0.816526  1832  0.695147  0.0000 0.001481 0.001980 0.007909  0.006992 -0.200089 -0.098423  22.6344570488 -266.3955322803  1832.69515
HAKA 16MAR17 2016.2081 57464 1888 4   93.6    459  0.265216   2504056  0.815009  1832  0.700395  0.0000 0.001520 0.002034 0.008534  0.079541 -0.270306 -0.211064  22.6344570351 -266.3955322883  1832.70040
HAKA 16MAR18 2016.2108 57465 1888 5   93.6    459  0.263949   2504056  0.813921  1832  0.701704  0.0000 0.001452 0.001954 0.007741  0.028028 -0.205932 -0.112790  22.6344570253 -266.3955323006  1832.70170
HAKA 16MAR19 2016.2136 57466 1888 6   93.6    459  0.262604   2504056  0.811688  1832  0.705694  0.0000 0.001558 0.002068 0.008360 -0.020221 -0.206796 -0.103380  22.6344570051 -266.3955323137  1832.70569
HAKA 16MAR22 2016.2218 57469 1889 2   93.6    459  0.263289   2504056  0.820241  1832  0.702802  0.0000 0.001454 0.002056 0.008193 -0.016545 -0.148484 -0.200510  22.6344570824 -266.3955323070  1832.70280
HAKA 16MAR23 2016.2245 57470 1889 3   93.6    459  0.261829   2504056  0.815943  1832  0.704861  0.0000 0.001484 0.001938 0.008016  0.046678 -0.199530 -0.160015  22.6344570436 -266.3955323212  1832.70486
HAKA 16MAR24 2016.2272 57471 1889 4   93.6    459  0.269428   2504056  0.813146  1832  0.693287  0.0000 0.001462 0.001951 0.008180 -0.012119 -0.195028 -0.188223  22.6344570183 -266.3955322473  1832.69329
HAKA 16MAR25 2016.2300 57472 1889 5   93.6    459  0.269200   2504056  0.814890  1832  0.706252  0.0000 0.001450 0.002003 0.008137  0.002333 -0.207916 -0.149976  22.6344570341 -266.3955322495  1832.70625
HAKA 16MAR26 2016.2327 57473 1889 6   93.6    459  0.268077   2504056  0.817288  1832  0.700206  0.0000 0.001448 0.001906 0.007691  0.013234 -0.215877 -0.144577  22.6344570557 -266.3955322604  1832.70021
HAKA 16MAR27 2016.2355 57474 1890 0   93.6    459  0.269377   2504056  0.814359  1832  0.700772  0.0000 0.001454 0.001913 0.007803  0.028523 -0.248943 -0.093758  22.6344570293 -266.3955322478  1832.70077
HAKA 16MAR29 2016.2409 57476 1890 2   93.6    459  0.268761   2504056  0.819939  1832  0.692141  0.0000 0.001556 0.001951 0.008018  0.041470 -0.208453 -0.095135  22.6344570797 -266.3955322538  1832.69214
HAKA 16MAR30 2016.2437 57477 1890 3   93.6    459  0.267761   2504056  0.818713  1832  0.717458  0.0000 0.001447 0.001891 0.007941  0.064623 -0.249948 -0.138369  22.6344570686 -266.3955322635  1832.71746
HAKA 16MAR31 2016.2464 57478 1890 4   93.6    459  0.263199   2504056  0.811568  1832  0.715274  0.0000 0.001563 0.001973 0.008640  0.058412 -0.338264 -0.143235  22.6344570041 -266.3955323079  1832.71527
HAKA 16APR01 2016.2491 57479 1890 5   93.6    459  0.266215   2504056  0.816094  1832  0.704086  0.0000 0.001502 0.001919 0.008109 -0.052918 -0.230648 -0.131909  22.6344570449 -266.3955322786  1832.70409
HAKA 16APR02 2016.2519 57480 1890 6   93.6    459  0.270597   2504056  0.817242  1832  0.688921  0.0000 0.001449 0.001883 0.007985  0.020217 -0.261583 -0.173992  22.6344570553 -266.3955322359  1832.68892
HAKA 16APR03 2016.2546 57481 1891 0   93.6    459  0.267896   2504056  0.818124  1832  0.704211  0.0000 0.001435 0.001835 0.007776  0.014906 -0.233204 -0.093992  22.6344570633 -266.3955322622  1832.70421
HAKA 16APR04 2016.2574 57482 1891 1   93.6    459  0.270000   2504056  0.814410  1832  0.717168  0.0000 0.001477 0.001874 0.008173  0.024498 -0.281011 -0.108984  22.6344570297 -266.3955322417  1832.71717
HAKA 16APR05 2016.2601 57483 1891 2   93.6    459  0.267516   2504056  0.816670  1832  0.738972  0.0000 0.001533 0.001925 0.008485  0.031393 -0.306225 -0.104948  22.6344570501 -266.3955322659  1832.73897
HAKA 16APR06 2016.2628 57484 1891 3   93.6    459  0.267398   2504056  0.817493  1832  0.708864  0.0000 0.001478 0.001835 0.008139  0.036926 -0.315600 -0.177344  22.6344570576 -266.3955322671  1832.70886
HAKA 16APR07 2016.2656 57485 1891 4   93.6    459  0.269502   2504056  0.817010  1832  0.708992  0.0000 0.001456 0.001819 0.007628 -0.028596 -0.181225 -0.109185  22.6344570532 -266.3955322466  1832.70899
HAKA 16APR08 2016.2683 57486 1891 5   93.6    459  0.270724   2504056  0.817338  1832  0.704761  0.0000 0.001423 0.001792 0.007897  0.035533 -0.266602 -0.098437  22.6344570562 -266.3955322347  1832.70476
HAKA 16APR10 2016.2738 57488 1892 0   93.6    459  0.269964   2504056  0.818735  1832  0.708529  0.0000 0.001483 0.001769 0.008298  0.076397 -0.323292 -0.145802  22.6344570688 -266.3955322421  1832.70853
HAKA 16APR11 2016.2765 57489 1892 1   93.6    459  0.265901   2504056  0.820023  1832  0.712713  0.0000 0.001542 0.001828 0.008385 -0.009616 -0.270073 -0.096238  22.6344570804 -266.3955322816  1832.71271
HAKA 16APR13 2016.2820 57491 1892 3   93.6    459  0.265918   2504056  0.819040  1832  0.715211  0.0000 0.001459 0.001838 0.008285  0.038138 -0.266715 -0.058798  22.6344570715 -266.3955322814  1832.71521
HAKA 16APR14 2016.2847 57492 1892 4   93.6    459  0.267025   2504056  0.816327  1832  0.714548  0.0000 0.001439 0.001780 0.007941  0.013688 -0.260119 -0.057037  22.6344570470 -266.3955322707  1832.71455
HAKA 16APR15 2016.2875 57493 1892 5   93.6    459  0.268410   2504056  0.817433  1832  0.708242  0.0000 0.001485 0.001790 0.007980 -0.033707 -0.214850 -0.073164  22.6344570570 -266.3955322572  1832.70824
HAKA 16APR16 2016.2902 57494 1892 6   93.6    459  0.265662   2504056  0.816997  1832  0.682968  0.0000 0.001495 0.001877 0.008436 -0.012255 -0.307841  0.030999  22.6344570531 -266.3955322839  1832.68297
HAKA 16APR17 2016.2930 57495 1893 0   93.6    459  0.273304   2504056  0.820447  1832  0.704386  0.0000 0.001435 0.001779 0.007988  0.024890 -0.237052 -0.127329  22.6344570842 -266.3955322096  1832.70439
HAKA 16APR18 2016.2957 57496 1893 1   93.6    459  0.271257   2504056  0.817838  1832  0.694968  0.0000 0.001468 0.001754 0.007978  0.050857 -0.257980 -0.114723  22.6344570607 -266.3955322295  1832.69497
HAKA 16APR20 2016.3012 57498 1893 3   93.6    459  0.269423   2504056  0.821402  1832  0.696307  0.0000 0.001453 0.001845 0.007959  0.024617 -0.244193 -0.018273  22.6344570929 -266.3955322474  1832.69631
HAKA 16APR21 2016.3039 57499 1893 4   93.6    459  0.264894   2504056  0.817364  1832  0.712767  0.0000 0.001445 0.001780 0.008002  0.046880 -0.257999 -0.077727  22.6344570564 -266.3955322914  1832.71277
HAKA 16APR23 2016.3094 57501 1893 6   93.6    459  0.276583   2504056  0.820606  1832  0.716228  0.0000 0.001466 0.001760 0.007717 -0.027589 -0.214472 -0.092028  22.6344570857 -266.3955321777  1832.71623
HAKA 16APR24 2016.3121 57502 1894 0   93.6    459  0.265834   2504056  0.819670  1832  0.708432  0.0000 0.001563 0.001842 0.008625  0.134339 -0.262040 -0.206740  22.6344570772 -266.3955322823  1832.70843
HAKA 16APR25 2016.3149 57503 1894 1   93.6    459  0.265946   2504056  0.818022  1832  0.735891  0.0000 0.001637 0.001833 0.008755  0.066903 -0.206040 -0.140456  22.6344570623 -266.3955322812  1832.73589
HAKA 16APR26 2016.3176 57504 1894 2   93.6    459  0.273753   2504056  0.822522  1832  0.721947  0.0000 0.001565 0.001781 0.008143  0.072500 -0.177836 -0.116386  22.6344571030 -266.3955322052  1832.72195
HAKA 16APR28 2016.3231 57506 1894 4   93.6    459  0.273623   2504056  0.823307  1832  0.711179  0.0000 0.001482 0.001707 0.007959  0.050277 -0.290698 -0.139597  22.6344571101 -266.3955322065  1832.71118
HAKA 16APR29 2016.3258 57507 1894 5   93.6    459  0.272022   2504056  0.819725  1832  0.711588  0.0000 0.001513 0.001805 0.008060  0.040547 -0.261721 -0.097812  22.6344570777 -266.3955322221  1832.71159
HAKA 16MAY01 2016.3313 57509 1895 0   93.6    459  0.272504   2504056  0.825735  1832  0.745014  0.0000 0.001676 0.001848 0.008945  0.055208 -0.156891 -0.149501  22.6344571320 -266.3955322174  1832.74501
HAKA 16MAY02 2016.3340 57510 1895 1   93.6    459  0.268652   2504056  0.820132  1832  0.728372  0.0000 0.001609 0.001837 0.008179  0.099207 -0.161670 -0.138286  22.6344570814 -266.3955322549  1832.72837
HAKA 16MAY03 2016.3368 57511 1895 2   93.6    459  0.266551   2504056  0.818071  1832  0.733376  0.0000 0.001413 0.001678 0.007582  0.056085 -0.205803 -0.161594  22.6344570628 -266.3955322753  1832.73338
HAKA 16MAY04 2016.3395 57512 1895 3   93.6    459  0.267524   2504056  0.819939  1832  0.722966  0.0000 0.001516 0.001801 0.007759 -0.042771 -0.073318 -0.125785  22.6344570797 -266.3955322658  1832.72297
HAKA 16MAY05 2016.3422 57513 1895 4   93.6    459  0.267547   2504056  0.811579  1832  0.731598  0.0000 0.001570 0.001852 0.008279  0.030708 -0.132190 -0.149424  22.6344570042 -266.3955322656  1832.73160
HAKA 16MAY09 2016.3532 57517 1896 1   93.6    459  0.270980   2504056  0.821118  1832  0.708850  0.0000 0.001481 0.001767 0.007694 -0.021273 -0.139718 -0.157917  22.6344570903 -266.3955322322  1832.70885
HAKA 16MAY11 2016.3587 57519 1896 3   93.6    459  0.267109   2504056  0.819441  1832  0.707490  0.0000 0.001543 0.001783 0.007825 -0.003469 -0.040789 -0.157752  22.6344570752 -266.3955322699  1832.70749
HAKA 16MAY12 2016.3614 57520 1896 4   93.6    459  0.267553   2504056  0.819001  1832  0.736273  0.0000 0.001438 0.001753 0.007402  0.063487 -0.201411 -0.112848  22.6344570712 -266.3955322655  1832.73627
HAKA 16MAY13 2016.3641 57521 1896 5   93.6    459  0.268555   2504056  0.820195  1832  0.731824  0.0000 0.001549 0.001897 0.008159  0.004476 -0.114323 -0.124435  22.6344570820 -266.3955322558  1832.73182
HAKA 16MAY14 2016.3669 57522 1896 6   93.6    459  0.268950   2504056  0.817285  1832  0.732955  0.0000 0.001512 0.001863 0.008125 -0.035754 -0.160734 -0.196012  22.6344570557 -266.3955322520  1832.73295
HAKA 16MAY15 2016.3696 57523 1897 0   93.6    459  0.268977   2504056  0.819139  1832  0.716870  0.0000 0.001506 0.001810 0.007946 -0.034540 -0.142049 -0.145345  22.6344570724 -266.3955322517  1832.71687
HAKA 16MAY16 2016.3723 57524 1897 1   93.6    459  0.266302   2504056  0.822277  1832  0.727660  0.0000 0.001493 0.001834 0.008017  0.002773 -0.175444 -0.187744  22.6344571008 -266.3955322777  1832.72766
HAKA 16MAY17 2016.3751 57525 1897 2   93.6    459  0.266152   2504056  0.828038  1832  0.737534  0.0000 0.001577 0.001857 0.008166 -0.042476 -0.135653 -0.129944  22.6344571528 -266.3955322792  1832.73753
HAKA 16MAY18 2016.3778 57526 1897 3   93.6    459  0.267927   2504056  0.822090  1832  0.705615  0.0000 0.001509 0.001756 0.007648 -0.020207 -0.077773 -0.154949  22.6344570991 -266.3955322619  1832.70561
HAKA 16MAY19 2016.3806 57527 1897 4   93.6    459  0.266947   2504056  0.820839  1832  0.704493  0.0000 0.001530 0.001777 0.007673 -0.038141 -0.078148 -0.179874  22.6344570878 -266.3955322714  1832.70449
HAKA 16MAY20 2016.3833 57528 1897 5   93.6    459  0.266494   2504056  0.820730  1832  0.710460  0.0000 0.001511 0.001808 0.007921 -0.055308 -0.066561 -0.170199  22.6344570868 -266.3955322758  1832.71046
HAKA 16MAY21 2016.3860 57529 1897 6   93.6    459  0.272550   2504056  0.819500  1832  0.697132  0.0000 0.001659 0.001942 0.008835  0.055192 -0.144396 -0.205172  22.6344570757 -266.3955322169  1832.69713
HAKA 16MAY22 2016.3888 57530 1898 0   93.6    459  0.266495   2504056  0.819841  1832  0.710170  0.0000 0.001484 0.001749 0.007646  0.008301 -0.113340 -0.200680  22.6344570788 -266.3955322758  1832.71017
HAKA 16MAY24 2016.3943 57532 1898 2   93.6    459  0.268630   2504056  0.819840  1832  0.692590  0.0000 0.001540 0.001886 0.008231 -0.032308 -0.091872 -0.142467  22.6344570788 -266.3955322551  1832.69259
HAKA 16MAY26 2016.3997 57534 1898 4   93.6    459  0.271868   2504056  0.821846  1832  0.706146  0.0000 0.001481 0.001852 0.008168  0.018034 -0.154440 -0.172354  22.6344570969 -266.3955322236  1832.70615
